*dataset_name	stock_name	genus	species	sample_id	site_name	data_year	#AA_Asp	#AA_Thr	#AA_Ser	#AA_Glu	#AA_Gly	#AA_Ala	#AA_Cys	#AA_Val	#AA_Met	#AA_Ile	#AA_Leu	#AA_Tyr	#AA_Phe	#AA_Lys	#AA_NH3	#AA_His	#AA_Arg	#AA_Pro	#AA_total	#Plantheight	#Earheight	#Earleafwidth	#Earleaflength	#Tasselmainaxislength	#Tasselbranchnumber	#Leafnumberaboveear	#Earlength	#Eardiameter	#Cobdiameter	#Earrownumber	#Kernernumberperrow	#100grainweight	#cobweight	#kernellength	#Kernelwidth	#Kernelthickness	#Silkingtime	#Pollenshed	#Headingdate	#cobcolor	#Oil_C16_0	#Oil_C16_1	#Oil_C18_0	#Oil_C18_1	#Oil_C18_2	#Oil_C18_3	#Oil_C20_0	#Oil_C20_1	#Oil_C22_0	#Oil_C24_0	#Oil_OIL	#Oil_C16_0P	#Oil_C16_1P	#Oil_C18_0P	#Oil_C18_1P	#Oil_C18_2P	#Oil_C18_3P	#Oil_C20_0P	#Oil_C20_1P	#Oil_C22_0P	#Oil_C24_0P	#Oil_C160_C161	#Oil_C160_C180	#Oil_C180_C181	#Oil_C181_C182	#Oil_C182_C183	#Oil_C180_C200	#Oil_C200_C201	#Oil_C200_C220	#Oil_C220_C240	#Oil_SFA_USFA	stock_name_norm	sample_id_norm	source_book
AMP_agri_AA_Oil_traits	CIMBL105	Zea	mays cultivar:B73	CIMBL105			8.93382732	4.175483247	7.10496134	31.49065722	4.314787371	11.54275129	2.26685567	6.440528351	2.347554768	5.256958763	20.96111469	6.40818299	8.175354381	3.469265464	3.245940722	3.475386598	5.822841495	12.48923969	147.9216914	179.4664688	72.79258158	8.892470656	77.34592626	33.03699746	10.96608725	6.278845023	13.88528851	3.845817231	2.592547345	14.48443618	22.95061679	22.42262803	24.57284143	7.999628172	8.070727272	4.834620434	75.1311	73.6949	69.8254	white	0.690059059	0.007894882	0.085805345	1.590231477	2.069557091	0.061910839	0.024735429	0.015585456	0.009674825	0.015450577	4.572010663	15.09212736	0.173026182	1.881619486	34.70984502	45.2988396	1.363488468	0.539074549	0.339362041	0.211160168	0.33957287	87.87917844	8.071782179	0.054977853	0.770933097	33.56487217	3.507981012	1.591001243	2.568761292	0.625540712	0.221252359	CIMBL105	CIMBL105	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL106	Zea	mays cultivar:B73	CIMBL106			9.1103125	4.01365625	6.4186875	29.892375	5.3846875	11.32528125	4.89671875	7.15609375	3.8579375	4.4615	17.22225	5.8570625	6.75859375	4.09359375	2.9856875	3.9251875	7.2439375	11.969125	146.5726875	208.1357766	68.89355964	8.314916597	85.28477413	33.01984454	11.51763887	6.884921872	14.00999809	3.823398389	2.668601048	13.46923604	19.87169064	22.94991679	24.9668541	8.170350296	8.26281104	4.723290217	73.3109	72.8045	70.3833	white	0.833981359	0.009106194	0.111069299	1.462479576	2.196156407	0.050268191	0.021829089	0.012840352	0.008169537	0.012555981	4.720640761	17.83879195	0.194317746	2.273041737	30.19121104	47.24907629	1.046346878	0.454175439	0.270468807	0.174738417	0.271675924	91.80090702	8.293343287	0.074920566	0.661778662	46.25679286	4.980365893	1.677801076	2.625164494	0.655893771	0.266627801	CIMBL106	CIMBL106	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL107	Zea	mays cultivar:B73	CIMBL107			6.264726841	2.871122328	5.250178147	21.95748219	3.295516627	8.121912114	1.657529691	4.322595012	1.56368171	3.748337292	14.41398456	5.300771971	5.77057601	2.511407363	2.325706651	2.359664489	4.601068884	8.86739905	105.2036609	199.0809057	63.27726779	8.107084643	91.83375494	33.8983721	16.96900815	7.053983255	14.08747504	3.844918735	2.786386943	13.56357072	18.58882827	28.3816608	31.48593013	8.305206427	9.083261863	5.167285726	76.2018	74.0288	71.8336	white	0.663673336	0.008625249	0.116393268	1.445145487	2.302310559	0.06203209	0.022195496	0.01250551	0.008346631	0.014404335	4.656539892	14.15702398	0.187240182	2.473645409	31.00816682	49.49273819	1.352297011	0.47613221	0.271149931	0.179089556	0.314288272	78.96493639	5.981035419	0.080706577	0.629897426	36.86311124	5.134979246	1.743457964	2.6512916	0.585323624	0.215064606	CIMBL107	CIMBL107	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL108	Zea	mays cultivar:B73	CIMBL108			8.861708333	4.102933333	6.636166667	29.159375	5.239541667	25.22125	2.9929875	7.852208333	4.894458333	4.684666667	18.4535	5.898416667	6.742708333	3.593029167	3.551820833	4.026783333	5.642166667	13.125125	160.6788458	184.7258874	55.06930215	8.130833476	85.54996954	33.04197975	14.00036037	7.304896755	12.25323541	3.814477077	2.555058863	14.05970439	18.24807678	22.19397337	21.96466224	8.520402382	8.288124405	4.51255802	78.7503	74.474	70.718	white	0.692349088	0.008599915	0.094474676	1.20356878	2.292162176	0.050271265	0.022154901	0.012235336	0.00944626	0.014795443	4.401146699	15.73364333	0.195774388	2.137175545	27.36272092	52.05069049	1.13476363	0.504405642	0.280878378	0.214997213	0.337794225	80.58202205	7.449445431	0.078186842	0.52670399	46.53718738	4.247997311	1.83575626	2.384282019	0.638706181	0.234233188	CIMBL108	CIMBL108	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL109	Zea	mays cultivar:B73	CIMBL109			13.18449564	5.101307597	8.973910336	37.51120797	6.031537983	13.6622665	4.115628892	8.252023661	3.365940224	5.693742217	22.19445828	6.99252802	8.654825654	4.663075965	4.803300125	4.247384807	7.884838107	13.68237858	179.0148506	189.6411106	66.49053506	7.640774762	81.044807	31.06168415	11.41250927	6.235806165	12.44185983	3.597815783	2.326509771	12.81100856	16.66848284	25.47417653	19.90296295	7.754316926	8.396395218	5.81939706	74.3763	73.0271	70.3833	white	0.790699798	0.00966245	0.116401431	1.424050207	2.683646076	0.058232634	0.029572558	0.01508803	0.010284211	0.013711011	5.157502463	15.37002263	0.191161152	2.254452101	27.57504368	52.10829826	1.1329672	0.574494849	0.292292744	0.20009936	0.269683476	82.77536126	6.888916185	0.085620456	0.555650846	46.43075594	4.204459435	1.917645248	2.843239836	0.77496444	0.230550409	CIMBL109	CIMBL109	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL11	Zea	mays cultivar:B73	CIMBL11			6.807807692	3.189903846	5.457846154	22.40365385	3.859961538	8.177615385	1.565534615	4.513461538	2.142503846	3.333373077	13.28684615	4.663923077	5.414653846	3.009665385	3.168065385	2.445996154	5.122615385	8.873653846	107.4370808	191.7676075	84.32646589	9.511591107	70.45573422	23.96534273	13.93513958	6.328770108	10.62170798	3.930452993	2.559188558	13.32207395	20.95751905	22.34293281	18.44158394	8.419977603	8.332795048	4.344237334	77.2725	74.9192	72.6146	white	0.583570165	0.0097596	0.094211477	1.157046782	1.575908916	0.051308081	0.022155662	0.0109605	0.008464086	0.013281	3.525423305	16.52153723	0.271120004	2.638082919	32.50567369	44.95453142	1.435977728	0.629180777	0.317896586	0.24161832	0.376037781	62.00061415	6.308773586	0.082619576	0.730297554	31.86460644	4.231500443	2.033438999	2.647622677	0.641102035	0.258081349	CIMBL11	CIMBL11	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL110	Zea	mays cultivar:B73	CIMBL110			9.889356436	3.966058168	7.316305693	30.25241337	4.917543317	10.71352104	2.370445545	6.22137995	2.747144183	4.519956683	17.9049505	6.192017327	7.156652228	4.004950495	2.650943688	3.352784653	6.519925743	11.03375619	141.7301052	192.8673499	57.47935648	8.462039743	89.79103706	36.73345065	13.50563438	6.328633327	14.78843746	3.324187511	2.265180036	11.61108991	19.28576623	24.59461406	21.31746214	8.345819656	9.223398802	5.249441257	76.9513	73.6949	70.1601	white	0.655201049	0.007845489	0.083728752	0.912848784	2.247446143	0.0552166	0.018162276	0.012056009	0.0074795	0.013514336	4.0134323	16.28363527	0.194251999	2.084188596	23.11446017	55.63045868	1.3596029	0.460502266	0.303520765	0.188232748	0.334005258	84.55196756	7.828955417	0.089706479	0.415706384	40.97087695	4.522908876	1.537200243	2.510783303	0.567399912	0.240695619	CIMBL110	CIMBL110	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL111	Zea	mays cultivar:B73	CIMBL111			7.26298768	3.483033881	6.046971253	25.31047228	4.191170431	8.997972279	2.169543121	5.163347023	2.530438912	3.822946612	15.17825975	4.807982546	5.86386037	3.131955852	2.541214066	3.267607803	5.545713552	11.13213552	120.4476129	137.3807688	48.53981501	9.253441944	65.19653185	24.8893628	11.80323194	5.649788957	11.66378409	3.503259938	2.207922979	11.41598119	19.2886487	24.51705835	15.7395314	7.894899474	8.27323419	4.85450083	75.024	71.6915	69.937	white	0.618206336	0.008510871	0.081467725	1.673306348	1.902094366	0.053551926	0.029476021	0.018692544	0.015419942	0.008443298	4.408188471	14.09040128	0.193095551	1.852124242	37.46854921	43.48225838	1.223193195	0.664586209	0.422784563	0.350820589	0.192999077	73.93526263	7.703792971	0.050333275	0.867135595	35.72721492	2.804822293	1.575900218	1.907080949	1.906387855	0.207971211	CIMBL111	CIMBL111	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL112	Zea	mays cultivar:B73	CIMBL112			8.991058655	4.208762518	7.350071531	30.6202432	5.284155937	10.71348355	2.772310443	6.175751073	2.720704578	4.329935622	17.7082618	6.174141631	7.067381974	4.049713877	3.220708155	3.878075823	7.294885551	13.67557225	146.2352182	170.5490934	58.93463067	7.426708459	66.29750674	31.58123701	11.77589979	6.005009353	13.12202021	3.142771842	1.762412567	10.99389416	20.72835999	24.3956977	8.923123047	8.797287843	8.326838963	4.992338242	68.5997	63.6779	62.5735	white	0.945168631	0.011444227	0.093001411	1.34201351	2.444284192	0.049199438	0.025295488	0.013354422	0.009210196	0.014765735	4.952211104	19.12341374	0.230574807	1.888278769	27.04279653	49.42145699	0.991004682	0.512448385	0.272824498	0.187807134	0.303446955	82.88454523	10.16069108	0.070029485	0.548610946	50.40559261	3.69791088	1.885482348	2.752672682	0.638891613	0.282981215	CIMBL112	CIMBL112	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL113	Zea	mays cultivar:B73	CIMBL113			8.498324742	3.620824742	6.410902062	27.23891753	4.183659794	9.906005155	2.044721649	5.569252577	2.22021134	4.200051546	16.66298969	4.814123711	6.424561856	3.061340206	2.752268041	3.174149485	5.049819588	11.74476804	127.5768918	189.5060779	68.29923896	8.964664914	78.54471503	32.95123288	13.71257779	6.669491713	12.1620489	3.637010304	2.562351844	13.42772879	19.00431291	22.47075182	16.94355916	8.369765214	8.317904834	4.9048645	73.6321	70.4672	67.4825	white	0.649666792	0.009324459	0.102795864	0.983981187	1.943339955	0.06050229	0.030006567	0.013174032	0.011803656	0.012421667	3.817888839	17.08371194	0.239603006	2.661398795	25.53756365	51.04442768	1.584258561	0.782697286	0.347439555	0.309363267	0.32297158	73.59237077	6.469572245	0.105283905	0.504149788	32.31765379	3.448176232	2.253588181	2.525088017	0.959632942	0.269836106	CIMBL113	CIMBL113	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL114	Zea	mays cultivar:B73	CIMBL114			7.378950339	3.187217833	5.635778781	22.91506772	3.70787246	9.166930023	0	4.657674944	1.491261287	3.656574492	14.04201467	4.438572235	5.629232506	3.00744921	2.703267494	2.516935666	4.718002257	8.686060948	107.5388629	173.7858328	71.01271091	8.262411682	77.30498091	29.27454283	6.047862213	5.795187217	12.05007878	3.698835706	2.208994159	14.68426666	20.84401036	25.56939392	11.76193718	8.983791004	8.128799109	4.95125209	75.3452	74.0288	70.8295	white	0.675020633	0.010706687	0.141504744	1.499469081	1.444067649	0.06005297	0.037371177	0.012248702	0.012691309	0.017174725	3.910302366	17.27948572	0.270863097	3.575894543	38.23720057	36.94487136	1.530885342	0.949172741	0.31471411	0.32315122	0.438753006	64.92952571	4.931723776	0.094185136	1.041256228	24.25544667	3.801487715	3.031016228	2.91051195	0.738091907	0.293382028	CIMBL114	CIMBL114	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL115	Zea	mays cultivar:B73	CIMBL115			8.049368825	3.690230516	6.30381449	25.41849616	4.248710209	8.641328211	2.042768935	5.457135016	1.422165203	3.967837541	14.92351811	5.125603732	6.105296378	3.610345774	2.7291191	3.178210757	6.135949506	10.63962678	121.6895252	194.7782161	88.84453967	10.04101566	73.63127337	31.70578209	8.687366916	5.652934921	12.51564806	3.908932646	2.46726718	13.47678282	21.4608123	24.00466582	19.42930829	9.110039297	8.09901868	4.61196	75.6664	75.1418	73.6187	white	0.782984245	0.00983512	0.093857957	1.89752975	2.425193783	0.059303336	0.03154769	0.022121687	0.012353206	0.017912249	5.357089484	14.64762739	0.185104741	1.765298366	35.27551442	45.37611846	1.112186076	0.587874097	0.411157224	0.23217376	0.338943455	79.97994974	8.361910722	0.05060949	0.777490081	40.94613685	3.009815775	1.436138187	2.539141942	0.686312839	0.214225949	CIMBL115	CIMBL115	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL116	Zea	mays cultivar:B73	CIMBL116			8.661384615	4.058115385	6.965461538	30.85496154	4.551384615	10.90411538	2.557592308	6.446423077	2.475753846	5.1645	19.50534615	6.099538462	7.029153846	3.232215385	3.181792308	4.089615385	5.847769231	13.72415385	145.3492769	179.0481102	71.49231876	7.9495699	72.24368105	29.56763394	11.79932734	5.531473345	12.96812763	3.268064028	2.179408129	11.79007882	20.90183554	23.7513638	15.31259897	7.715569512	8.131777152	5.042701912	75.2381	72.0254	69.4907	white	0.82043239	0.009783418	0.106842134	1.845379909	2.199322009	0.054038447	0.029265353	0.016321985	0.009346948	0.011070964	5.104137052	16.12445382	0.194693013	2.098214053	36.07128152	43.1166529	1.059381667	0.573673271	0.319437308	0.184030238	0.220870922	83.6954299	7.713876611	0.059117854	0.841073439	41.16538576	3.66273058	1.804764171	3.111950782	0.876542722	0.238346872	CIMBL116	CIMBL116	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL117	Zea	mays cultivar:B73	CIMBL117			7.415566038	3.117886792	5.655518868	22.53127358	4.215608491	21.7075	0.675877358	4.418891509	2.187391509	3.430716981	12.86867925	4.874433962	4.828349057	3.106070755	3.291169811	2.736466981	5.070518868	9.420377358	121.5522972	154.4585743	80.22429514	8.408987902	75.9287623	28.57723954	10.56938062	4.870410512	12.27649545	3.629168144	2.382044527	14.72200053	21.19952814	20.75762364	16.42611167	8.232039803	7.948627513	4.623888237	73.7391	72.1367	70.6064	white	0.5970004	0.007904241	0.074681442	1.207518277	2.418096075	0.064090209	0.018534018	0.013216796	0.00748968	0.010077732	4.419635085	13.54743372	0.179796574	1.709382141	27.07210845	54.85557808	1.467498923	0.425712874	0.302473688	0.173999512	0.231391427	76.76895812	8.020105056	0.063620713	0.496367656	37.63544941	4.063178711	1.408203701	2.496444041	0.757319926	0.192632441	CIMBL117	CIMBL117	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL118	Zea	mays cultivar:B73	CIMBL118			7.725813008	3.412059621	5.702269648	23.66954607	4.029776423	8.439329268	2.033072493	5.115074526	1.302699864	4.051355014	14.67408537	5.073407859	5.996646341	3.37052168	2.282388211	3.298739837	6.186720867	10.60738482	116.9708909	197.8689288	87.05473238	9.437391453	75.0302394	30.29439549	13.12158979	5.884368464	12.83935314	3.881941026	2.815600822	15.05405859	17.85423429	21.0567775	27.06094408	8.630869638	7.625509856	4.60930928	82.4119	79.4825	75.7385	white	0.724159308	0.011448973	0.094159246	1.113867065	2.422278015	0.055210139	0.023649156	0.013918664	0.008279485	0.014705587	4.484727695	16.16309025	0.254451024	2.100221816	24.82611634	54.01791938	1.22932446	0.527469049	0.311465277	0.185615944	0.328888326	64.57031019	7.731477474	0.085067603	0.461785101	44.23400235	3.988388975	1.699946495	2.87181762	0.566656028	0.240214829	CIMBL118	CIMBL118	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL119	Zea	mays cultivar:B73	CIMBL119			8.573608964	3.71444745	6.624072643	27.1511592	5.032109737	22.60645286	0.863075734	5.958693972	2.296993818	4.03427357	15.26684699	4.965842349	5.605139104	3.941924266	2.796959042	3.300691654	6.50946677	11.59802937	140.8397875	220.4631735	95.83959369	7.256067487	86.79065301	33.40615802	15.64144661	6.061363148	12.06688314	3.634639419	2.378323013	13.36358121	23.29836807	18.52716925	16.26887624	7.691180638	8.09901868	4.122902259	75.6664	74.1401	68.8213	white	0.636064117	0.011224349	0.084646326	1.079599294	2.169841763	0.065730219	0.020054811	0.011870959	0.008721839	0.013618488	4.102858088	15.46257443	0.268379737	2.060368072	26.37665706	52.83372395	1.601325874	0.487971098	0.292653527	0.212729168	0.330454563	60.37642116	7.5304113	0.078246672	0.499351939	33.21150759	4.284461254	1.689705854	2.316075139	0.645714559	0.229101313	CIMBL119	CIMBL119	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL120	Zea	mays cultivar:B73	CIMBL120			6.645256233	3.341014543	5.191932133	22.61911357	4.135041551	7.398788089	2.18890928	5.187430748	2.0141759	3.861772853	13.59688366	5.058171745	5.131578947	3.228853878	2.338549169	3.286028393	5.547714681	10.48133657	111.2525519	161.8124231	55.93752323	7.905815804	74.19995875	33.42778561	6.973250696	6.383208967	13.10963805	3.682057131	2.347062302	11.09200223	20.33857543	24.92142397	16.19740559	8.99957204	9.796503141	5.767673684	73.9533	72.248	68.7097	white	0.69843203	0.007701811	0.109795443	1.322733477	1.917644904	0.047432444	0.023577118	0.015668632	0.008587009	0.011085141	4.163001419	16.79711752	0.184989676	2.624219363	31.63929346	46.13203377	1.134063377	0.563239591	0.376081495	0.206574769	0.265952207	90.94028865	6.440701887	0.083873977	0.68743126	41.01016291	4.717700306	1.499383453	2.738101831	0.784433854	0.258416067	CIMBL120	CIMBL120	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL121	Zea	mays cultivar:B73	CIMBL121			7.956787879	3.479090909	6.476939394	26.50915152	4.795606061	12.12545455	3.953272727	7.136818182	4.044363636	4.051212121	15.7979697	4.639969697	6.135545455	3.238666667	5.999484848	2.617260606	5.728939394	11.02448485	135.7110182	201.4279683	78.3323614	8.369609216	79.45461164	33.57638206	10.97936286	5.759897705	13.43475823	3.50989436	2.295333267	11.31840545	22.50594892	21.79857372	19.37213178	8.313814266	8.839062344	4.692806943	74.2745	71.2463	69.4907	white	0.673381743	0.011870253	0.077610825	0.871953163	2.181015248	0.046224992	0.021631756	0.011067004	0.009728734	0.015072908	3.92073624	17.07971648	0.301504728	1.969555987	22.19582324	55.7860897	1.168695954	0.542035603	0.280239151	0.242863331	0.379467959	57.97965968	8.676417481	0.088589928	0.401798213	47.93473226	3.778705754	1.925578948	2.246994827	0.633531937	0.254662063	CIMBL121	CIMBL121	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL122	Zea	mays cultivar:B73	CIMBL122			9.2586875	4.14803125	7.45884375	32.0215625	4.81646875	11.4628125	2.391653125	6.1341875	2.602515625	4.61740625	19.31946875	5.793625	7.52284375	3.67521875	3.54734375	3.49740625	6.30840625	14.02496875	148.60145	195.7220712	80.5788119	8.249285454	64.24796464	29.61706843	11.94770187	5.491396497	12.41093035	3.490562524	2.339247124	11.62027641	19.20777188	22.26667855	16.65243539	8.094314392	8.858419623	4.837271154	70.527	68.2412	65.809	white	0.732565658	0.008707304	0.070463827	1.027919843	2.37342161	0.063423089	0.020664457	0.016348396	0.00862927	0.0110843	4.335688427	16.91266698	0.200449579	1.635298945	23.72754336	54.7212001	1.465962111	0.47770682	0.376319301	0.199494721	0.255614656	86.14269366	10.3965304	0.068750271	0.435958786	37.39612979	3.41530204	1.280168129	2.411489424	0.798567808	0.24245555	CIMBL122	CIMBL122	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL123	Zea	mays cultivar:B73	CIMBL123			10.53810573	4.678689427	8.568777533	38.27477974	4.851238987	14.79452093	0	6.86910793	3.225330396	5.55561674	23.63359031	6.857075991	9.141437225	3.634911894	3.335352423	3.695126652	6.88215859	13.84922907	168.3850496	178.7273613	61.05455479	8.675887884	74.26820099	37.03437244	13.62277216	5.697662326	9.488740187	3.165204068	2.022918496	11.79385221	18.17976865	17.88358323	10.23675356	7.807386453	7.629976921	4.291222945	69.7775	67.9073	64.9165	white	0.762203844	0.008216724	0.075802117	2.187093119	1.821690334	0.059214062	0.021268386	0.018563838	0.008041514	0.011655943	4.973560928	15.33506719	0.166092253	1.531706492	43.5454212	36.97698141	1.20769166	0.429858424	0.373877338	0.165131935	0.236439674	93.38563457	10.23583717	0.036130556	1.193030028	30.96587552	3.539994862	1.165655761	2.663391928	0.709070109	0.215465955	CIMBL123	CIMBL123	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL124	Zea	mays cultivar:B73	CIMBL124			7.639605544	4.018736674	4.799520256	19.30119936	4.835767591	6.362899787	2.465930171	5.2929371	1.254418977	3.227878465	9.964472281	3.998320896	4.595255864	4.257915778	2.286012793	4.007675906	6.916204691	9.561034115	104.7857862	194.0119639	85.62518301	8.892470656	70.87883614	31.36794424	17.02367245	6.058490746	11.77625612	3.47633721	2.164336	12.0579893	22.00908069	21.33576644	15.344999	8.804461042	7.717829187	4.287246866	73.3109	71.6915	69.4907	white	0.972149872	0.015631617	0.128627354	1.944970333	2.412345265	0.067950375	0.039696734	0.01787792	0.014256477	0.020582924	5.640833998	17.30239196	0.277411971	2.26185059	34.29095005	42.94474677	1.21416585	0.700415133	0.318131795	0.253659183	0.370149859	63.95817247	7.858613633	0.066238278	0.799969489	35.47504335	3.256236083	2.204742438	2.753209178	0.68644307	0.265002838	CIMBL124	CIMBL124	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL125	Zea	mays cultivar:B73	CIMBL125			7.765250965	3.565492278	6.543291506	28.82712355	4.057176641	26.27094595	0.760675676	4.975772201	1.620197876	3.806187259	16.81500965	5.45284749	5.733832046	2.723928571	3.114285714	2.72386583	4.767118726	10.19150579	139.7145077	197.8428922	76.31114111	8.901221476	83.52867368	32.23901402	13.95856714	6.133993887	13.65445316	3.648499981	2.437495074	14.72200053	21.61929613	19.99735153	20.40702676	8.477363191	7.192204612	4.515208739	71.2765	70.022	68.375	white	0.689084497	0.009344516	0.077274274	1.148251634	2.226309989	0.061527408	0.030282595	0.016162646	0.014717847	0.018826002	4.294120845	16.05620078	0.216462639	1.839172541	26.72440411	51.82048717	1.428248505	0.698541733	0.374115627	0.336687843	0.442802489	74.97338823	8.732784373	0.069292876	0.51772126	36.44613854	2.581599034	1.87027616	2.0949565	0.760855353	0.241296704	CIMBL125	CIMBL125	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL126	Zea	mays cultivar:B73	CIMBL126			9.474651067	4.46272578	6.21683087	25.4954844	5.07955665	9.367118227	2.131999179	5.774117406	2.12910509	4.061412151	15.02805829	4.882881773	6.332409688	4.533251232	4.408107553	3.606444992	7.085262726	10.98052135	131.0499384	192.7595472	79.21109043	8.253660863	65.17378443	31.9742625	14.7316765	6.434912206	11.8547944	3.647770477	2.404001455	13.31075379	18.86510414	21.82440379	14.7637044	9.028264834	7.542124655	4.61196	72.24015	72.8045	68.7097	white	0.913787975	0.011860818	0.110441322	1.674619134	2.585703676	0.067401276	0.033563603	0.017491313	0.011464518	0.016787006	5.449342689	16.80234458	0.219119508	2.031549707	30.66082656	47.52875096	1.246851804	0.61406054	0.321604961	0.212024059	0.312428116	76.78204504	8.283834436	0.066766589	0.646829374	38.19458281	3.336073946	1.909145526	2.900454255	0.680514966	0.250372414	CIMBL126	CIMBL126	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL127	Zea	mays cultivar:B73	CIMBL127			10.5153789	4.365824666	7.258543834	31.93506686	4.619947994	12.14138187	1.814375929	6.633395245	2.520624071	5.620356612	20.51623328	6.557020802	7.673997028	3.950594354	2.900274889	3.478068351	5.819427935	13.03413819	151.3546508	162.7146196	64.18492344	9.275318991	59.95780215	29.73319686	16.87920252	6.001589827	14.87321165	3.47633721	2.210482765	13.77865378	25.81269264	20.49391933	16.66196481	8.186131333	7.449805325	4.440988594	74.7028	72.248	69.937	white	0.577462566	0.007701616	0.115257674	1.653449753	2.028612856	0.061634563	0.029074648	0.015192603	0.011751122	0.016329986	4.516504336	12.80833798	0.17096864	2.543687086	36.25317258	45.18151849	1.364267391	0.639850278	0.33558118	0.259348258	0.362396324	76.15198679	5.134851934	0.071162838	0.806268906	33.29782795	3.993648065	1.906347971	2.462538502	0.719842705	0.200537683	CIMBL127	CIMBL127	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL128	Zea	mays cultivar:B73	CIMBL128			7.515570934	3.428365052	5.429714533	24.51323529	4.440181661	22.41345156	0.54808391	5.289619377	2.026189446	3.725514706	13.81107266	5.844031142	6.09900519	3.996539792	4.452422145	3.019459343	6.685856401	10.21630623	133.4546194	209.3594977	77.64938393	8.56869035	87.70054961	39.70898556	13.38068741	7.132085237	13.79065694	3.517554145	2.299426932	12.94850864	20.20150834	24.64276153	24.73100096	8.771464329	8.103485744	4.781606045	78.7715	76.2548	71.4989	white	0.565913098	0.006021023	0.134376467	0.803917766	2.389316458	0.064359206	0.020617918	0.009637619	0.007583542	0.012926072	4.016340677	14.08519336	0.14882791	3.302810605	20.01810265	59.48624447	1.606188709	0.513781011	0.243418023	0.189871705	0.321264393	97.37152169	4.466206224	0.166391268	0.340416746	37.08132356	6.436567074	2.142585209	2.756729509	0.59121347	0.227233163	CIMBL128	CIMBL128	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL129	Zea	mays cultivar:B73	CIMBL129			7.342039295	3.370745257	4.631199187	17.94803523	5.059281843	4.724322493	2.727550813	5.489769648	1.609142954	3.578082656	9.595968835	4.384722222	4.529607046	4.334857724	2.895921409	3.834044715	7.499017615	9.038346883	102.5926558	165.4290755	65.7870389	8.524936255	69.16595579	33.44025115	12.25616469	5.262972137	12.85615751	3.565518984	2.202853663	12.01648205	23.36690162	20.56773346	17.12652402	7.851860284	7.856308182	4.639792554	72.13307	70.5785	68.7097	white	0.665178058	0.010232559	0.063306402	0.968007339	2.209962219	0.059899535	0.023610177	0.012568655	0.01173112	0.015362937	4.04177473	16.48490828	0.25212593	1.560176085	23.89809116	54.68339333	1.488437826	0.584437582	0.316119636	0.294292089	0.385334722	66.13010992	10.80366785	0.064815835	0.439374906	36.86889234	2.694140193	1.87129795	2.031304074	0.760867216	0.240136469	CIMBL129	CIMBL129	agri_aa_oil
AMP_agri_AA_Oil_traits	CIMBL13	Zea	mays cultivar:B73	CIMBL13			8.44884106	3.793642384	6.768940397	28.24039735	4.273609272	10.25135762	1.84565894	5.483145695	1.959695364	4.233145695	17.14943709	5.405960265	6.634635762	3.411655629	3.074228477	2.958099338	5.878609272	11.46427152	131.2753311	175.1848301	67.03033172	10.03226484	83.90173129	28.87107643	11.45181859	6.731863873	11.66180957	4.219518662	2.524950636	15.91816421	20.25076683	27.38181484	21.2503804	10.08129037	8.255365933	4.744495972	78.5573	76.7	73.5072	red	0.454066059	0.00764219	0.051644163	0.714958739	1.551643804	0.039218635	0.012754059	0.009250902	0.00599174	0.012815771	2.855775614	15.84617822	0.261120817	1.799560033	24.96784653	54.29308313	1.344120902	0.445378211	0.324559601	0.208212226	0.443253625	62.45337776	8.882210832	0.0719846	0.461826212	40.50606956	4.043238358	1.379896446	2.162732109	0.473818079	0.231744982	CIMBL13	CIMBL13	agri_aa_oil
