trait	nearest_gene_id	gene_relation	lead_snps	min_p_value	min_q_value_bh	max_minus_log10_p	mean_abs_partial_correlation	min_distance_to_gene_bp
agri_aa_oil__Oil_C16_1	Zm00001d024995	promoter	1	6.469476109011926e-13	2.350842940441249e-09	12.189130886592084	0.3360235329511576	0
agri_aa_oil__Oil_C16_1	Zm00001d047103	gene_body	1	7.474062481424507e-13	2.620589879451888e-09	12.126443275870315	0.3351552566914119	0
agri_aa_oil__Oil_C16_1	Zm00001d039747	gene_body	1	1.0017069331032485e-12	3.281920341348898e-09	11.999259320337911	0.3333852033686708	0
agri_aa_oil__Oil_C16_1	Zm00001d039272	gene_body	1	1.0995527233476373e-12	3.544390468989764e-09	11.958783941464652	0.3328195004232055	0
agri_aa_oil__Oil_C16_1	Zm00001d011068	cis_window	1	1.2351060440535774e-12	3.9181484688947905e-09	11.90829575303575	0.3321122176781727	371
agri_aa_oil__Oil_C16_1	Zm00001d009653	nearest	1	1.3504457691463604e-12	4.217104525601797e-09	11.869522851412391	0.3315678134793204	88055
agri_aa_oil__Oil_C16_1	Zm00001d030130	promoter	1	1.7702689496068453e-12	5.106560549096109e-09	11.751960748069273	0.3299105044270885	0
agri_aa_oil__Oil_C16_1	Zm00001d036949	gene_body	1	2.022040838212512e-12	5.691788644532392e-09	11.694210077414038	0.3290926863865859	0
agri_aa_oil__Oil_C16_1	Zm00001d011072	cis_window	1	2.606247418490834e-12	7.038840325268975e-09	11.583984357854154	0.3275249324065297	29
agri_aa_oil__Oil_C16_1	Zm00001d043428	gene_body	1	2.857331379688065e-12	7.614064269585838e-09	11.544039389290251	0.3269545591119471	0
agri_aa_oil__Oil_C16_1	Zm00001d025421	cis_window	1	3.028296983154477e-12	7.963464761385805e-09	11.518801536100431	0.3265935719965681	1773
agri_aa_oil__Oil_C16_1	Zm00001d048903	cis_window	1	3.146830288436048e-12	8.167700183450322e-09	11.502126678371557	0.3263548020634471	143
agri_aa_oil__Oil_C16_1	Zm00001d050904	gene_body	1	3.224622835045941e-12	8.262310529755661e-09	11.491521074900756	0.3262028297220213	0
agri_aa_oil__Oil_C16_1	Zm00001d019147	gene_body	1	3.5457442754093238e-12	8.660502545032431e-09	11.45029258959901	0.3256112410678887	0
agri_aa_oil__Oil_C16_1	Zm00001d012255	gene_body	1	4.022239711396452e-12	9.457279291304111e-09	11.395532050538256	0.324823485124023	0
agri_aa_oil__Oil_C16_1	Zm00001d009021	gene_body	1	4.654432361724151e-12	1.0816467838194674e-08	11.33213327648775	0.32390860087695	0
agri_aa_oil__Oil_C16_1	Zm00001d032944	gene_body	1	4.881023106867138e-12	1.1212663839609641e-08	11.311489136379304	0.3236100258327798	0
agri_aa_oil__Oil_C16_1	Zm00001d011879	gene_body	1	5.413781250242094e-12	1.2238723331757792e-08	11.266499296354962	0.322958198613474	0
agri_aa_oil__Oil_C16_1	Zm00001d029039	gene_body	1	5.533380576295718e-12	1.2287547871735077e-08	11.257009458739194	0.3228205062650851	0
agri_aa_oil__Oil_C16_1	Zm00001d013644	gene_body	1	5.749655183777439e-12	1.2627506444055206e-08	11.2403581998796	0.3225787362541416	0
agri_aa_oil__Oil_C16_1	Zm00001d023853	nearest	1	6.352234287786807e-12	1.3689278582542685e-08	11.197073492316388	0.3219492461477414	165776
agri_aa_oil__Oil_C16_1	Zm00001d033150	cis_window	1	6.37010101361215e-12	1.3689278582542685e-08	11.195853680803344	0.3219314851696964	294
agri_aa_oil__Oil_C16_1	Zm00001d020417	promoter	1	6.5778464371500495e-12	1.3875414011194672e-08	11.181916269539412	0.3217284676207563	0
agri_aa_oil__Oil_C16_1	Zm00001d051211	nearest	1	6.595570466053027e-12	1.3875414011194672e-08	11.180747635364863	0.3217114379278105	23208
agri_aa_oil__Oil_C16_1	Zm00001d033278	gene_body	1	6.846779151517358e-12	1.4253853063600552e-08	11.16451368043182	0.3214747607377187	0
agri_aa_oil__Oil_C16_1	Zm00001d037943	cis_window	1	6.920470683448034e-12	1.4258738030012273e-08	11.159864366775528	0.3214069395134095	285
agri_aa_oil__Oil_C16_1	Zm00001d013767	gene_body	1	7.000077196114527e-12	1.4275586001088418e-08	11.1548971706055	0.3213344624048921	0
agri_aa_oil__Oil_C16_1	Zm00001d044828	gene_body	1	7.376586409723292e-12	1.4742550535016581e-08	11.132144565872014	0.3210022269175332	0
agri_aa_oil__Oil_C16_1	Zm00001d041707	gene_body	1	1.0404964174527143e-11	2.0387201177100958e-08	10.982759410774984	0.3188106687332797	0
agri_aa_oil__Oil_C16_1	Zm00001d020122	cis_window	1	1.0816501982493564e-11	2.078598865589648e-08	10.965913165784086	0.3185624028853794	1947
agri_aa_oil__Oil_C16_1	Zm00001d005027	gene_body	1	1.3593908130729387e-11	2.4698400939773204e-08	10.866655669418323	0.3170949544132194	0
agri_aa_oil__Oil_C16_1	Zm00001d010173	gene_body	1	1.4989983440147542e-11	2.6989532706433583e-08	10.824198846928672	0.3164648038065741	0
agri_aa_oil__Oil_C16_1	Zm00001d023846	nearest	1	1.5268411578491298e-11	2.7245389860990685e-08	10.816206141632392	0.3163460090241337	50254
agri_aa_oil__Oil_C16_1	Zm00001d020117	gene_body	1	1.5454317136515988e-11	2.733307969588973e-08	10.810950179885364	0.3162678614777329	0
agri_aa_oil__Oil_C16_1	Zm00001d045193	gene_body	1	1.87588587869223e-11	3.1771783743382566e-08	10.72679358587262	0.3150134745535622	0
agri_aa_oil__Oil_C16_1	Zm00001d049991	promoter	1	2.0874328761418428e-11	3.476549874118368e-08	10.68038748086946	0.3143192487737576	0
agri_aa_oil__Oil_C16_1	Zm00001d020134	gene_body	1	2.443695183149884e-11	3.9706271912488075e-08	10.611952967223242	0.3132921779740996	0
agri_aa_oil__Oil_C16_1	Zm00001d013878	nearest	1	2.5081499079373103e-11	4.0424903871025736e-08	10.600646510008648	0.3131221084432604	13053
agri_aa_oil__Oil_C16_1	Zm00001d031518	gene_body	1	2.5348671837536817e-11	4.0528673270102075e-08	10.596044790916045	0.3130528592001324	0
agri_aa_oil__Oil_C16_1	Zm00001d027971	nearest	1	3.131598563062585e-11	4.9281004914916223e-08	10.504233914883775	0.3116674610182786	32409
agri_aa_oil__Oil_C16_1	Zm00001d023856	promoter	1	3.213295798510919e-11	4.97826701633487e-08	10.49304929382351	0.3114981945286491	0
agri_aa_oil__Oil_C16_1	Zm00001d021389	gene_body	1	3.4348075788279145e-11	5.240205370032303e-08	10.464097587510969	0.3110595421284499	0
agri_aa_oil__Oil_C16_1	Zm00001d008893	gene_body	1	3.6546619544511315e-11	5.49177533510365e-08	10.437152787818595	0.3106506449025286	0
agri_aa_oil__Oil_C16_1	Zm00001d021254	cis_window	1	3.751078263195528e-11	5.572967443600423e-08	10.42584387455379	0.3104788401795549	8222
agri_aa_oil__Oil_C16_1	Zm00001d049956	nearest	1	3.7644634381057214e-11	5.572967443600423e-08	10.42429691653528	0.3104553301825785	48948
agri_aa_oil__Oil_C16_1	Zm00001d036564	cis_window	1	3.803442172153886e-11	5.589270137926376e-08	10.419823182407615	0.3103873285869002	1129
agri_aa_oil__Oil_C16_1	Zm00001d041700	gene_body	1	4.214334213781563e-11	6.01614270449663e-08	10.375271026049804	0.3097091744243788	0
agri_aa_oil__Oil_C16_1	Zm00001d041718	gene_body	1	4.862577630723943e-11	6.795911293468282e-08	10.313133452128774	0.3087604346021728	0
agri_aa_oil__Oil_C16_1	Zm00001d053802	cis_window	1	5.2578100276134094e-11	7.24693021295659e-08	10.279195109642682	0.3082408115121816	1172
agri_aa_oil__Oil_C16_1	Zm00001d021617	gene_body	1	5.630133014032272e-11	7.687123485205392e-08	10.249481344655257	0.3077850299684613	0
agri_aa_oil__Oil_C16_1	Zm00001d041709	gene_body	1	5.6541067184632556e-11	7.687123485205392e-08	10.247635998675944	0.3077566981271173	0
agri_aa_oil__Oil_C16_1	Zm00001d002896	gene_body	1	5.955586339332771e-11	7.988319888816715e-08	10.225075474919873	0.3074100774489491	0
agri_aa_oil__Oil_C16_1	Zm00001d011117	gene_body	1	7.169854314147752e-11	9.244763895537504e-08	10.144489668767976	0.3061682224109404	0
agri_aa_oil__Oil_C16_1	Zm00001d042504	gene_body	1	7.474758928393688e-11	9.550854141571673e-08	10.12640280939238	0.3058886917399575	0
agri_aa_oil__Oil_C16_1	Zm00001d008491	cis_window	1	9.437112930770491e-11	1.159570452344886e-07	10.02516084786372	0.3043184984527884	33
agri_aa_oil__Oil_C16_1	Zm00001d020926	cis_window	1	9.504852870065004e-11	1.159570452344886e-07	10.022054601388064	0.3042701740323245	384
agri_aa_oil__Oil_C16_1	Zm00001d042812	gene_body	1	1.0062352292482616e-10	1.2188008968281246e-07	9.997300481683013	0.3038847515354316	0
agri_aa_oil__Oil_C16_1	Zm00001d005802	cis_window	1	1.0329061872671796e-10	1.2382170144848037e-07	9.985939121077024	0.3037076650071139	14
agri_aa_oil__Oil_C16_1	Zm00001d018961	gene_body	1	1.0346561595296723e-10	1.2382170144848037e-07	9.985203952457082	0.303696202007965	0
agri_aa_oil__Oil_C16_1	Zm00001d009605	gene_body	1	1.0666980564375572e-10	1.2689643259963358e-07	9.971958496208783	0.3034895884525981	0
agri_aa_oil__Oil_C16_1	Zm00001d052276	gene_body	1	1.1692908558025935e-10	1.3746458428075478e-07	9.932077446615413	0.3028665055436841	0
agri_aa_oil__Oil_C16_1	Zm00001d042508	gene_body	1	1.3038329461864814e-10	1.4721968208646637e-07	9.884778049092573	0.3021255945236236	0
agri_aa_oil__Oil_C16_1	Zm00001d049136	cis_window	1	1.4388614989280804e-10	1.580028042471266e-07	9.841981008110745	0.3014533959088935	3558
agri_aa_oil__Oil_C16_1	Zm00001d041444	gene_body	1	1.8119737303342004e-10	1.946956031449849e-07	9.741848102936029	0.2998738461483428	0
agri_aa_oil__Oil_C16_1	Zm00001d039361	gene_body	1	2.0328591265715428e-10	2.1610590085110762e-07	9.69189271613443	0.2990822284595777	0
agri_aa_oil__Oil_C16_1	Zm00001d034221	promoter	1	2.1669611781747423e-10	2.2752775585692135e-07	9.66414886913958	0.2986415429660263	0
agri_aa_oil__Oil_C16_1	Zm00001d009087	gene_body	1	2.1744556765206936e-10	2.2752775585692135e-07	9.662649440442271	0.2986177046235629	0
agri_aa_oil__Oil_C16_1	Zm00001d050140	gene_body	1	2.383229577627849e-10	2.4551687137442855e-07	9.622834119846363	0.2979839076313631	0
agri_aa_oil__Oil_C16_1	Zm00001d008965	gene_body	1	2.444184925233591e-10	2.505051397012741e-07	9.61186593878535	0.2978090393201086	0
agri_aa_oil__Oil_C16_1	Zm00001d041584	gene_body	1	2.6073099838477817e-10	2.6586048169994e-07	9.583807332363897	0.2973611570263565	0
agri_aa_oil__Oil_C16_1	Zm00001d025807	cis_window	1	2.846737575669033e-10	2.858982838808594e-07	9.545652566113244	0.2967508714921495	4235
agri_aa_oil__Oil_C16_1	Zm00001d027958	nearest	1	2.8771008008626566e-10	2.875029288286036e-07	9.54104492208898	0.2966770748123316	54368
agri_aa_oil__Oil_C182_C183	Zm00001d009152	cis_window	1	6.3047830385723005e-21	1.260048718956906e-15	20.200329853860456	0.4296802664833537	212
agri_aa_oil__Oil_C182_C183	Zm00001d009147	gene_body	1	2.919714435202419e-20	1.945074827206049e-15	19.53465962296272	0.4229387915305191	0
agri_aa_oil__Oil_C182_C183	Zm00001d013849	cis_window	1	5.549445872866317e-19	1.8484834239459508e-14	18.25575038018742	0.4095446359186543	5032
agri_aa_oil__Oil_C182_C183	Zm00001d042812	gene_body	1	2.1465600698127573e-18	6.128612990178549e-14	17.668256953621448	0.4031838572367098	0
agri_aa_oil__Oil_C182_C183	Zm00001d013861	gene_body	1	2.9834505899018365e-18	7.453256263692769e-14	17.525281150281984	0.4016149922693522	0
agri_aa_oil__Oil_C182_C183	Zm00001d013984	gene_body	1	1.420413715297764e-17	3.154202260939444e-13	16.84758514286903	0.3940631757054627	0
agri_aa_oil__Oil_C182_C183	Zm00001d028995	gene_body	1	2.065145286170731e-17	3.731602257977033e-13	16.685049389643073	0.3922228275348539	0
agri_aa_oil__Oil_C182_C183	Zm00001d033150	cis_window	1	3.3583486612716786e-17	4.794186643193661e-13	16.473874217725715	0.3898143914853951	294
agri_aa_oil__Oil_C182_C183	Zm00001d008491	cis_window	1	1.3347331399723354e-16	1.7783628428154076e-12	15.874605556338738	0.3828698713378068	33
agri_aa_oil__Oil_C182_C183	Zm00001d052227	cis_window	1	2.8162989863982263e-16	3.1269680568089106e-12	15.550321241131437	0.3790418468934379	6066
agri_aa_oil__Oil_C182_C183	Zm00001d008883	gene_body	1	3.806462071538308e-16	4.003917282996632e-12	15.419478493259	0.3774829153931757	0
agri_aa_oil__Oil_C182_C183	Zm00001d013603	gene_body	1	4.981396247666624e-16	4.977809642368303e-12	15.302648910720842	0.3760838251263362	0
agri_aa_oil__Oil_C182_C183	Zm00001d029038	promoter	1	4.272975732736212e-15	3.671250900133994e-11	14.369269573639317	0.3646556780132995	0
agri_aa_oil__Oil_C182_C183	Zm00001d005018	gene_body	1	4.4086753263957976e-15	3.671250900133994e-11	14.355691883289047	0.364486033958141	0
agri_aa_oil__Oil_C182_C183	Zm00001d027934	gene_body	1	4.679362752880742e-15	3.7407948893589336e-11	14.32981328618893	0.3641624195265403	0
agri_aa_oil__Oil_C182_C183	Zm00001d036981	cis_window	1	5.208064742676112e-15	3.9564866581342594e-11	14.283323625589594	0.3635801401715216	247
agri_aa_oil__Oil_C182_C183	Zm00001d011072	cis_window	1	5.3451054644156306e-15	3.9564866581342594e-11	14.272043721294889	0.3634386812623069	29
